cano_smiles,dataset,value
NC(=O)C(CC1CC1)NC(=O)c1ccc(N(CC(F)(F)F)CC(F)(F)F)c(OCC2CC2)n1,training,-2.8287243271387914
O=C(O)c1cc(S(=O)(=O)N2CCC(c3c4cc(C(c5ccc(Cl)cc5)c5ccc(Cl)cc5)ccc4nn3C3CC3)CC2)ccc1Cl,training,-0.3010299956639812
CCCCCC1=NN(C(=O)NC2CC3CCC2(C)C3(C)C)CC1c1ccccc1,training,-0.5999921775840981
CN(C(=O)c1ccc2c(c1)c1c(n2C)CCC(C2CCOCC2)C1)C(CO)CCC(=O)NCCF,training,-1.7881683711411678
OC(c1ccc(Cl)cc1)(c1ccsc1)c1ccc2nccc(C=Cc3ccccc3)c2c1,training,-3.4552561021179513
O=C(O)c1ccc(S(=O)(=O)N2CCC(Nc3cc(=O)[nH]c4ccc(C(c5ccc(Cl)cc5)c5ccc(Cl)cc5)cc34)CC2)o1,training,-2.399673721481038
CC(C)(CO)NC(=O)c1nn(-c2ccccn2)c2c1CC1CC21,training,-3.556302500767288
CCN(CC)Cc1csc(-c2cn(CC3CCOCC3)c3c(F)cccc23)n1,training,-1.8999845625493907
NC(=O)CS(=O)(=O)N1CCC(c2nn(C3CC3)c3ccc(C(c4ccc(Cl)cc4)c4ccc(Cl)cc4)cc23)CC1,training,-3.0060379549973173
O=c1cc(CCc2cccc(Cl)c2)c2cc(C(O)(c3ccc(Cl)cc3)c3nccs3)ccc2[nH]1,training,-2.942504106168081
CCN1CCN(C(=O)c2cn(CC3CCCCC3)c3cccc(F)c23)CC1.Cl,training,-2.4000023459279562
O=C(CC(=O)N1CCC(Nc2ncnc3ccc(C(c4ccc(Cl)cc4)c4ccc(Cl)cc4)cc23)CC1)NCCO,training,-3.7599698575543083
CN(CCO)Cc1csc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)n1,training,-1.5999921775840982
CC(C)S(=O)(=O)N1CCC(Nc2cc(=O)[nH]c3ccc(C(c4ccc(Cl)cc4)c4nccs4)cc23)CC1,training,-2.3096301674258988
Cc1ccc(C(=O)NC(C)(C)c2nccs2)nc1OCC1CC1,training,-2.7488080049586023
CS(=O)Cc1ccc(C(=O)Nc2nccnc2C(=O)NCC2CCC2)c2ccccc12,training,-1.880813592280792
CC(C)(C)c1cc(NC(=O)C2CCCCN2C(=O)CC2CCOCC2)no1,training,-3.8437931983259124
Cn1c(C(=O)NN2CCCCC2)nc(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,training,-0.6989700043360189
O=c1cc(C=Cc2cccc(F)c2)c2cc(C(c3ccc(Cl)cc3)c3ccsc3)ccc2[nH]1,training,-1.7201593034059568
O=C(NCC1CCC1)c1nccnc1NC(=O)c1ccc(Cn2ccnn2)c2ccccc12,training,-0.9084850188786496
NC(=O)CC1(NC(=O)c2ccc(C3CC3)c(Cc3ccc(F)cc3)n2)CS(=O)(=O)C1,training,-3.7403626894942437
O=C(Oc1cccc2cccnc12)c1cccc(S(=O)(=O)N2CCCCCC2)c1,training,-2.300008202553813
COC(=O)c1ccc(N2CCC(Nc3ncnc4ccc(C(c5ccc(Cl)cc5)c5ccc(Cl)cc5)cc34)CC2)cc1,training,-0.6020599913279624
CNC(=O)C(NC(=O)c1cnc(C2CC2)c(OCC2CC2)n1)C(C)(C)C,training,-2.1908917169221698
COc1cc(S(=O)(=O)N2CCC(Nc3ncnc4ccc(C(c5ccc(Cl)cc5)c5ccc(Cl)cc5)cc34)CC2)ccc1C(=O)O,training,-1.3617278360175928
O=C1c2nn(-c3ccccc3Cl)c(-c3ccc(Cl)cc3)c2OCCN1CC(F)(F)F,training,-0.1760912590556812
Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(C#CCN(C)C)s1,training,-2.5425764762605296
CC(C)(C)c1cc(NC(=O)C2CCCN2c2ncc(C(F)(F)F)cc2Cl)no1,training,-0.8450980400142568
COc1cccc2c(C(=O)N3CCN(C)C(C)C3)cn(CC3CCCCC3)c12.Cl,training,-1.4000196350651586
O=C(NCCc1ccc(N2CCCCC2)cc1)c1[nH]c2ccc(Cl)cc2c1CCN=C=S,training,-2.3201462861110542
