cano_smiles,dataset,value
C1=CCC2C(=C1)C1c3ccccc3CC2N2CCCC12,training,-3.785329835010767
COc1ccc2c3c1OC1C(=O)CCC4(NC(=O)C=CCc5ccc(Cl)cc5)C(C2)N(CC2CC2)CCC314,training,-1.416640507338281
Fc1ccc(C(OCCN2CCN(CC=Cc3ccccc3)CC2)c2ccc(F)cc2)cc1,training,-3.2479732663618064
COc1ccc(CN2CCN(C(=O)CCn3cc(C)c4ccccc43)CC2)cc1OCc1ccccc1,training,-3.5538830266438746
COC1CN(c2nc(CO)ccc2-c2nc(C)no2)CCC1NC1CCCCC1,training,-1.7781512503836436
COC1CN(c2ncc(C)cc2-c2noc(C)n2)CCC1NC1CCCCC1,training,-2.979092900638326
Oc1ccc2c3c1OC1c4[nH]c5c(c4CC4(O)C(C2)N(CC2CC2)CCC314)CC1(O)C2Cc3ccc(O)c4c3C1(CCN2CC1CC1)C5O4,training,-0.1072099696478683
CC(=NNC(=O)c1cccc(Br)c1)c1ccccn1,training,-3.2600713879850747
CCc1noc(-c2cc3cc(C)ccc3nc2N2CCC(NC3CCCCC3)C(O)C2)n1,training,-2.05307844348342
Cc1ccc2nc(N3CCC(NCC(C)C)CC3)c(-c3nc(C4CC4)no3)cc2c1,training,-0.6232492903979004
COC1CN(c2nc3cc(F)ccc3cc2-c2nc(C)no2)CCC1NC1CCCCC1,training,-0.6989700043360189
N=Cc1cc(Br)cnc1N1CCC(NC2CCCCC2)C(O)C1,training,-2.3138672203691533
Cc1cc(O)cc(C)c1CC(N)C(=O)N1Cc2ccccc2CC1C,training,-2.8830933585756897
COC1CN(C(N)=C(C=C(C)N)C(=O)OC(C)C)CCC1NC1CCCCC1,training,-1.7993405494535817
O=C(O)CN1CN(c2ccccc2)C2(CCN(C(=O)OCc3cc4c(cc3Cl)OCO4)CC2)C1=O,training,-3.8175653695597807
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(CCCCN)C(=O)O,training,-1.1097472377132287
COC(=O)c1cccnc1N1CCC(NC2CCOCC2)C(O)C1,training,-3.845098040014257
CNC(CNC(CN)Cc1ccc(O)cc1)Cc1ccc(O)cc1,training,-3.9856060830524362
Cc1nc(-c2cc3cc(F)ccc3nc2N2CCC(NC3CCCCC3O)CC2)no1,training,-2.0043213737826417
Cc1ccc2nc(N3CCC(NC4CCCOC4)CC3)c(-c3noc(C)n3)cc2c1,training,-0.3010299956639812
O=C(OCc1cc2c(cc1Cl)OCO2)N1CCC2(CC1)C(=O)NCN2c1ccccc1,training,-3.331427296520743
Cc1cc(N)c2cc(NC(=O)c3ccccc3COc3ccc(CNCCCCNCc4ccc(OCc5ccccc5C(=O)Nc5ccc6nc(C)cc(N)c6c5)cc4)cc3)ccc2n1,training,-3.037824750588342
Cc1c(CNC2CCC(F)C2)nn(CCC#N)c1-c1cc(F)cc(F)c1,training,-3.991226075692495
Cc1ccc(C(C)Nc2cccn(C(CN3CCCC3)c3ccccc3)c2=O)cc1,training,-2.5185139398778875
Cc1ccc2nc(N3CCC(NCC4CC4)CC3)c(-c3nc(C)no3)cc2c1,training,-0.8450980400142568
CCOC(=O)c1cc2cc(C)ccc2nc1N1CCC(NC2CCCCC2)C(CO)C1,training,-1.1760912590556811
O=C(NC(NC(=S)Nc1ccc(Br)cc1)C(Cl)(Cl)Cl)OCc1ccccc1,training,-4.0
Cc1ccc2nc(N3CCC(NC4CCC(F)(F)CC4)CC3)c(-c3nc(C)no3)cc2c1,training,-0.7781512503836436
COCCN(C(=O)Cc1ccccc1Br)C1c2cc(OC)c(OC)cc2CCC1N(C)C,training,-3.0021660617565082
Cc1cc(O)cc(C)c1CC(N)C(=O)N1Cc2ccccc2CC1CNC(=O)Nc1ccccc1,training,-0.6812412373755872
Cc1ccc2nc(N3CCC(NC4CCOCC4)CC3)c(-c3nc(C)no3)cc2c1,training,-0.3010299956639812
COc1ccc(CC2C[N+]3=C(NCC3C3CCCCC3)N2CCC2CC3CCC2C3)cc1,training,-2.9656719712201065
COc1ccc2c3c1OC1C(=O)CCC4(NCCc5ccc(Cl)cc5)C(C2)N(CC2CC2)CCC314,training,-1.6354837468149122
Cc1ccc2nc(N3CCC(NC4CCCCC4)C(O)C3)c(-c3nc(C)no3)cc2c1,training,-0.9294189257142929
CCc1noc(-c2cc3cc(C)ccc3nc2N2CCC(NC3CCOCC3)CC2)n1,training,-1.6720978579357175
COC1CN(c2nc3ccc(C)cc3cc2-c2nc(C3CC3)no2)CCC1NC1CCCCC1,training,0.3010299956639812
COc1ccc(CC2CN3C(=[N+]2CC2CCC(C)CC2)NCC3C)cc1,training,-3.2253092817258633
COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(C(N)=O)c5c4C3(CCN1CC1CC1)C2O5,training,-2.146128035678238
Clc1cc(Cl)c(OCC#CI)cc1Cl,training,-3.059563417901268
COc1cccc(CC(=O)N2CCN(C(C)=O)CC2CN2CCC(O)C2)c1,training,-1.6901960800285136
CCNC(=O)NCC1Cc2ccccc2CN1C(=O)C(N)Cc1c(C)cc(O)cc1C,training,-2.5065050324048723
