cano_smiles,dataset,value
CCC(C)C1NC(=O)C(CC2CCCCC2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCNC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC1=O,training,-0.146128035678238
CCC(C)C1NC(=O)C(Cc2cccnc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCN)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,training,-1.4771212547196624
CCC(C)C1NC(=O)C(Cc2ccccc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCNC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,training,0.4202164033831898
CCC(C)C1NC(=O)C(Cc2cccs2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCN)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC1=O,training,-1.1598678470925663
CCC(C)C1NC(=O)C(Cc2ccccc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCN)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)NCCO)NC1=O,training,-0.899984562549391
CCC(C)C1NC(=O)C(Cc2cscn2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCN)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,training,-1.2787536009528289
CCC(C)C1NC(=O)C(Cc2ccccc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCN)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)NC(CO)CO)NC1=O,training,-1.2041199826559248
CCC(C)C1NC(=O)C(Cc2ccccc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCN)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)N(C)C)NC1=O,training,-0.2304489213782739
CCCNCCCC(NC(=O)C1CCCN1C(=O)C1CSSCC(N)C(=O)NC(Cc2ccccc2)C(=O)NC(C(C)CC)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,training,0.6777807052660807
CCC(C)C1NC(=O)C(CC2CCCC2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCN)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,training,0.0969100130080563
CCC(C)C1NC(=O)C(Cc2ccccc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCN)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCCC(N)=O)NC1=O,training,0.0499760934766735
CCC(C)C1NC(=O)C(Cc2ccco2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCN)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,training,-0.3424226808222063
CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)CCSCCC(C(=O)N(CC(=O)NC(CC(C)C)C(=O)NCC(N)=O)Cc2cccc(C)c2)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,training,-1.8512583487190752
CCC(C)C1NC(=O)C(Cc2ccccc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CN)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,training,-1.4771212547196624
CCNC(=O)CC1NC(=O)C(C(C)CC)NC(=O)C(Cc2ccccc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCN)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC1=O,training,-0.4313637641589873
CCC(C)C1NC(=O)C(CC2CCCC2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCN)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC1=O,training,-0.8864907251724818
COc1cc(OC2CCN(C(C)=O)CC2)ccc1C(=O)N1CCC(N2C(=O)OCc3ccccc32)CC1,training,-3.505149978319906
CCC(C)C1NC(=O)C(Cc2ccsc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCN)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC1=O,training,-0.8599784416420208
CCC(C)C1NC(=O)C(Cc2ccccc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCN)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(=O)NC)NC1=O,training,-0.7781512503836436
CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,training,-1.0
NC(=O)CCC1NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC1=O,training,0.8099485822407939
CC(NC(=O)Nc1ccc(Cl)c(Cl)c1)C(c1ccccc1)N1CCOCC1,training,-3.794418330874141
CCNCCCC(NC(=O)C1CCCN1C(=O)C1CSSCC(N)C(=O)NC(Cc2ccccc2)C(=O)NC(C(C)CC)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,training,0.2441251443275086
NCCCC(NC(=O)C1CCCN1C(=O)C1CSSCC(N)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,training,0.8538719643217619
CCC(C)C1NC(=O)C(Cc2ccco2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCN)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC1=O,training,-1.0
CCC(C)C1NC(=O)C(Cc2ccccc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCN)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,training,0.3098039199714863
CCNCCCC(NC(=O)C1CCCN1C(=O)C1CSSCC(N)C(=O)NC(Cc2ccccc2)C(=O)NC(C(C)CC)C(=O)NC(CC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,training,-0.0
CCC(C)C1NC(=O)C(Cc2ccccc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCN)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)NC)NC1=O,training,-0.5563025007672873
CC(NC(=O)Nc1ccc([N+](=O)[O-])cc1)C(c1ccccc1)N1CCOCC1,training,-3.669781615208537
CCCCCCN(CC(=O)NC(CC(C)C)C(=O)NCC(N)=O)C(=O)C1CSSCCC(=O)NC(Cc2ccc(O)cc2)C(=O)NC(C(C)CC)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1,training,-1.0791812460476249
CCC(C)C1NC(=O)C(Cc2ccco2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCNC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC1=O,training,-1.1760912590556811
CCC(C)C1NC(=O)C(Cc2ccccc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCN)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(=O)NO)NC1=O,training,-1.0791812460476249
CCC(C)C1NC(=O)C(Cc2cccs2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCNC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,training,0.1611509092627447
CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCN)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,training,0.6307841425898572
