cano_smiles,dataset,value
OC(CCN1CCN(c2ccc3sccc3c2)CC1)c1csc2ccccc12,training,-3.1999991251967965
NC(=O)C1Cc2ccccc2CN1C(=O)CCCCCN1CCN(c2ccc(F)cc2)CC1,training,-2.808210972924222
CC=CCOc1cccc2c1-c1cccc3c1C(C2)N(CCC)CC3,training,-1.041392685158225
Fc1cccc(Cl)c1Oc1cccc(F)c1OC1CCNC1,training,-1.1139433523068367
CCCN(CCCc1c[nH]c2ccc(F)cc12)C1COc2ccc3ncccc3c2C1,training,-1.8027737252919755
COc1ccccc1N1CCN(CCCCNC(=O)C2CCC(=O)N2C(=O)C2CCCCC2)CC1,training,-1.230448921378274
COc1ccccc1N1CCN(CC2CCC(c3ccccc3)(c3ccccc3)C2O)CC1,training,0.1001794975729037
COc1cc(Br)c2c3c1CC(N)CC3CO2,training,-2.9822712330395684
OC1C(NCC2COc3ccccc3O2)CCC1Oc1ccccc1,training,0.0799810839710851
CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,training,-3.662757831681574
Cc1nc2ccccc2c(=O)n1CCCCCN1CCN(c2ccccc2)CC1,training,-1.2741578492636798
CC(C)Oc1cccc2sc(C3CCN(CC(O)COc4cccc5[nH]ccc45)CC3)cc12,training,-0.8736111969964673
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1cccnc1,training,-0.6532125137753437
Cc1ccc(S(=O)(=O)NCCCCN2CCN(c3cccc(NC(=O)C4CC4)c3)CC2)cc1,training,-1.3424226808222062
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5ccccc45)CC3)nc2N1,training,-0.568201724066995
C=CCOc1cccc2c1-c1cccc3c1C(C2)N(C)CC3,training,-1.0791812460476249
Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cc(F)cc2n1,training,-0.3998467127129224
COc1ccc(NC(=O)N2CCN(c3ccccc3)CC2)cc1N1CCN(C)CC1.O=C(O)C=CC(=O)O,training,-2.6532125137753435
Cc1cc(N2CCNCC2)c2cc(NS(=O)(=O)c3sc4ccc(Cl)cc4c3C)ccc2n1,training,-2.8999107431637596
COc1ccc(Sc2ccccc2N2CCNCC2)cc1OC,training,-2.204119982655925
Fc1ccc2cccc(N3CCN(CCCCOc4ccc5c(c4)CNC5)CC3)c2c1,training,0.6143937264016879
CCOC(=O)N1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1,training,-0.1139433523068367
