cano_smiles,dataset,value
COc1cc(CP(=O)(O)CCC(N)C(=O)O)ccc1OCC(=O)O,training,-3.869818207979328
O=C(Nc1ccc(N2C(=O)C3C4CCC(O4)C3C2=O)c(Cl)c1)c1ccccn1,training,-3.3598354823398884
NC(CCP(=O)(O)C(O)c1cc(F)c(OCC(=O)O)c(F)c1)C(=O)O,training,-2.5185139398778875
NC(CCP(=O)(O)C(O)c1ccc(OCC(=O)O)c(C(F)(F)F)c1)C(=O)O,training,-2.9542425094393248
COc1cc(C(O)P(=O)(O)CCC(N)C(=O)O)cc(F)c1OCC(=O)O,training,-1.9030899869919435
O=C(NN=Cc1ccc([N+](=O)[O-])s1)c1cccnc1,training,-2.934498451243568
NC(CCP(=O)(O)C(O)c1ccc(SCC(=O)O)cc1)C(=O)O,training,-2.322219294733919
O=C(Nc1ccc(Cl)c(Cl)c1)c1ccsc1,training,-3.965201701025912
O=C(Nc1cccc(Cl)c1)c1ccccn1,training,-2.469822015978163
O=C(Nc1ccc(N2C(=O)CC3(CCCCC3)C2=O)c(Cl)c1)c1ccccn1,training,-2.598790506763115
Cc1cc(C(O)P(=O)(O)CCC(N)C(=O)O)cc(C)c1OCC(=O)O,training,-2.724275869600789
O=C(Nc1ccc2c(ccn2C(=O)c2ccc(F)cc2Cl)c1)c1ccccn1,training,-3.220108088040055
Nc1nccc(C=Cc2ccccc2)n1,training,-3.0
CC(C)C(=O)Nc1ccc(NC(=O)c2ccccn2)cc1Cl,training,-3.6830470382388496
Cn1c(C(=O)Nc2ccc(NC(=O)c3ccccn3)cc2Cl)cc2ccccc21,training,-3.4727564493172123
NC(CCP(=O)(O)Cc1ccc(OCC(=O)O)c(OC(F)(F)F)c1)C(=O)O,training,-3.0863598306747484
COc1cc(NC(=O)c2ccccn2)ccc1Cl,training,-2.041392685158225
NC(CCP(=O)(O)Cc1ccc(OCC(=O)O)c(OC(F)(F)F)c1)C(=O)O,training,-3.0863598306747484
O=C(Nc1ccc(NC(=O)c2ccccn2)cc1Cl)c1ccccc1,training,-2.714329759745233
O=C(Nc1cccc(OC(F)F)c1)c1ccccn1,training,-1.9030899869919435
O=C(Nc1ccc(N2C(=O)C3CCCCC3C2=O)c(Cl)c1)c1ccccn1,training,-2.812913356642856
O=C(Nc1ccc(N2S(=O)(=O)c3ccccc3S2(=O)=O)cc1)c1ccccn1,training,-2.2174839442139063
CC1(C)C2C(=O)N(c3ccc(NC(=O)c4ccccn4)cc3Cl)C(=O)C21,training,-2.837588438235511
COc1cc(C(O)P(=O)(O)CCC(N)C(=O)O)cc([N+](=O)[O-])c1O,training,-3.342422680822206
O=C(Nc1ccc(Cl)c(Cl)c1)c1ccccn1,training,-3.0969100130080562
NC(CCP(=O)(O)C(O)c1ccc(OCP(=O)(O)O)cc1)C(=O)O,training,-2.568201724066995
NC(CCP(=O)(O)C(O)c1ccc(OCC(=O)O)c(C(=O)O)c1)C(=O)O,training,-3.6020599913279625
NC1(C(=O)O)CC1(F)CP(=O)(O)O,training,-2.0791812460476247
O=C(Nc1ccc(NC(=O)c2ccccn2)cc1Cl)c1cc(Cl)cc(Cl)c1,training,-3.369215857410143
NC(CCP(=O)(O)C(O)C1CC1C(=O)O)C(=O)O,training,-3.707570176097936
O=C(Nc1ccc(-n2c(O)cc(-c3ccccc3)c2O)c(Cl)c1)c1ccccn1,training,-2.6910814921229687
CCOc1cc(C(O)P(=O)(O)CCC(N)C(=O)O)ccc1OCC(=O)O,training,-3.2227164711475837
