cano_smiles,dataset,value
Oc1ccc2c3c1OC1c4[nH]c5c(c4CC4(O)CN(CCC314)C(C1CC1)C2)CC1(O)CN2CCC13c1c(ccc(O)c1OC53)CC2C1CC1,training,-0.6404814369704218
CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(CCc3nccn3C)CC2)cc1,training,-3.66228551572213
CNC1CC2CC(c3cccc(O)c3)(C1)C(C)CN2CCCc1ccccc1.Cl.Cl,training,-1.3205616801952371
COc1cccc2c1CCC(N1CCCC1)C2N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,training,-0.7781512503836436
Cl.Oc1cccc(C23CCCC(C2)N(CC=Cc2ccccc2)CC3)c1,training,-2.089905111439398
NC(=O)c1ccc2c(c1)C13CCCCC1(O)C(C2)N(CC1CCC1)CC3,training,0.4089353929735008
CCC(C)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(CCCCN)C(N)=O,training,1.1771783546968957
O=C(NC1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5)c1ccc2ccccc2c1,training,-2.784531708933337
CC(c1ccccc1)N1CCC1C(N)c1cccc(Cl)c1,training,-3.6126779183165016
COC12CCC3(CC1C(O)C1CCCCC1)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,training,1.0457574905606752
COc1ccc2c3c1OC1C4(OC)CCC5(CC4COC(=O)C(N)CCC(N)=O)C(C2)N(CC2CC2)CCC315,training,-1.1027766148834413
CCOC(=O)c1nc2ccccc2n(C2CCN(C3CCCCCCC3)CC2)c1=O,training,-2.1492191126553797
O=C1NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)NC1Cc1c[nH]c2ccccc12,training,-1.4623979978989559
O=C(NC1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5)c1ccncc1,training,-1.7843319480221482
CN(C)C1(c2ccccc2)CCC(O)(c2ccccc2)CC1,training,-3.3502480183341627
CC1C2CCCC1(c1cccc(O)c1)CCN2CCc1ccccc1,training,-1.1760912590556811
CN(C(=O)CNC(=O)Cc1ccccc1)C(CN1CCCC1)c1ccccc1,training,-1.2121876044039581
CC(C)(C)c1ccc(C(=O)NC2CCC3(O)C4Cc5ccc(O)c6c5C3(CCN4CC3CC3)C2O6)cc1,training,0.431798275933005
OC(CCC(O)COc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CCC1)CC3)COc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CCC1)CC3,training,-1.0791812460476249
CN(C(=O)NCC(=O)Nc1ccccc1)C(CN1CCC(O)C1)c1ccccc1,training,-0.8129133566428556
COCOC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,training,-2.041392685158225
CC1C2Cc3ccc(C(N)=O)cc3C1(C)CCN2CC1CC1,training,1.2218487496163564
OC1(c2ccccc2)CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,training,-2.089905111439398
CN1CCC2(CCCCc3ccccc3)c3cc(O)ccc3OC2C1,training,-2.2121876044039577
CN(C(=O)Cc1ccccc1)C1CCC2(CCCO2)CC1N1CCCC1,training,-0.1760912590556812
COC(=O)Nc1ccc2c(c1)CC(C(=O)N(C)C(CN1CCC(O)C1)c1ccccc1)O2,training,-1.171726453653231
NC(N)=NCCCC(NC(=O)CC1(CC(=O)N2CCN(C3c4ccccc4NC(=O)c4ccccc43)CC2)CCCC1)C(=O)NCCn1c(=O)n(-c2ccccc2)n(-c2ccccc2)c1=O,training,-2.9768083373380665
Cl.NC(=O)c1ccc2c(c1O)C13CCN(CC4CC4)C(C2)C1(O)CCC(=O)C3,training,0.638272163982407
Cl.O=C(NC12CCC(=O)C3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C5)c1ccccn1,training,0.4436974992327127
CN1CCN(Cc2ccccc2C2(O)CCN(C(c3ccccc3Cl)c3ccccc3Cl)CC2)CC1,training,-2.143014800254095
C=CCN1CCC23c4c5ccc(OC(=O)CCCCCCCCC(=O)Oc6ccc7c(c6)C68CCCCC6C(C7)N(CC6CCC6)CC8)c4OC2C(=O)CCC3(O)C1C5,training,0.8860566476931632
CC1CN(CCC(=O)N(Cc2cccc(Cl)c2)C(Cc2ccccc2)C(=O)O)CCC1(C)c1cccc(O)c1,training,-2.6627578316815743
COC(=O)C1CC(OC(=N)C(Cl)(Cl)Cl)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,training,-1.8061799739838869
Oc1ccc2c3c1OC1c4[nH]c5ccccc5c4CC4(O)C(C2)N(CC2CC2)CCC314,training,-1.0043213737826426
COC12CCC3(CC1CNC(=O)c1nccnc1C(N)=O)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,training,0.3187587626244128
CC1C2Cc3ccc(O)cc3C1(C)CCN2C,training,-1.230448921378274
CCCC(C)CN1CCC(c2cccc(C(N)=O)c2)(c2ncc(C(=O)N(CC)CC)cn2)CC1,training,-1.812913356642856
O=C(Cc1cccc2occc12)NCC12CCCN1CCC2,training,-2.9731278535996988
CC(C)CC(NC(=O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(CCC(=O)O)NC(=O)C(C)(C)NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)N(C)C(=O)CNC(=O)C(C)NC(=O)C(N)Cc1ccc(O)cc1)C(N)=O,training,-2.531478917042255
CCC1C(=O)CC2CCN(CCC(C)C)C3CCCC1C23,training,-3.1058506743851435
Fc1ccc2[nH]cc(C3CCN(Cc4cccc5ccccc45)CC3)c2c1,training,-2.9138138523837167
COC12C=CC3(C4CN(C(=O)C=Cc5ccc(C)cc5)CC41)C1Cc4ccc(O)c5c4C3(CCN1C)C2O5,training,-0.1476763242410986
CC1CN(CC(Cc2ccccc2)C(=O)NC(CCc2ccccc2)C(=O)O)CCC1(C)c1cccc(O)c1,training,-2.7075701760979363
COc1ccc2c(c1)C13CCN(CC4CC4)CC1(C2)Cc1c([nH]c2ccccc12)C3,training,-3.406540180433955
CS(=O)(=O)OC1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,training,-0.8309092995464433
COc1ccc2c3c1OC1C4(OC)CCC5(CC4CSCc4ccccc4)C(C2)N(CC2CC2)CCC315,training,0.8538719643217619
COc1ccc2c3c1OC1C(=O)CCC4(NCC=Cc5ccc(Cl)cc5)C(C2)N(CC2CC2)CCC314,training,-1.730782275666389
CC(C)CNCCN1CN(c2ccccc2)C2(CCN(Cc3c(Cl)cccc3Cl)CC2)C1=O,training,-0.9030899869919436
Cl.O=C(NC12CCC(=O)C3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C5)c1ccc2ccccc2c1,training,0.4814860601221125
COc1ccc2c(c1O)C13CCN(C)C(C2)C1(O)Cc1c([nH]c2ccccc12)C3,training,-3.499687082618404
NC(N)=NCCNc1nc2ccccc2n(C2CCN(C3CCCCCCC3)CC2)c1=O,training,-2.2819419334408253
CC1C2Cc3ccc(C(=O)N(C)CCc4ccc(-c5ccccc5)cc4)cc3C1(C)CCN2CC1CC1,training,-1.041392685158225
COC(=O)C1CC(O)CN1c1nc2ccccc2n(C2CCN(C3CCCCCCC3)CC2)c1=O,training,-3.01619735351244
COc1ccc2c3c1OC1C4(OC)CCC5(CC4COCc4ccc(CC(=O)O)cc4)C(C2)N(CC2CC2)CCC315,training,-2.7131375879430317
CC1C2Cc3ccc(O)cc3C1(C)CCN2CCC(=O)Nc1ccccc1,training,-3.8750612633917005
O=C1c2ccc(O)cc2C23CCCCC2C1N(CC1CCCO1)CC3,training,0.7447274948966941
Nc1nc2c(s1)CC1C3Cc4ccc(O)cc4C1(CCN3CC1CC1)C2,training,1.1549019599857429
CN1CCC23CC(=O)CCC2C1Cc1ccc(C(N)=O)c(O)c13,training,-0.3617278360175928
COC(=O)C1CC(OC(=O)c2cccc(OC)c2)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,training,-2.7403626894942437
O=C(CCc1ccccc1)OC12Cc3cc(-c4ccc(Cl)cc4)cnc3C3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C5,training,-1.0791812460476249
CN(C(=O)CNC(=O)c1ccc(Cl)c(Cl)c1)C(CN1CCCC1)c1ccccc1,training,-0.5563025007672873
O=C(NC1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5)c1ccc(C(F)(F)F)cc1,training,-2.503341180361987
COc1ccc2c(c1)C13CCN(CC4CCC4)C(C2)C1Cc1c([nH]c2ccccc12)C3,training,-1.9493900066449128
COc1ccc2c3c1OC1C4(OC)CCC5(CC4C(NCC(=O)O)c4ccccc4)C(C2)N(CC2CC2)CCC315,training,-1.7177536932107156
CCCCC(=O)NC12Cc3c([nH]c4ccccc34)C3Oc4c(O)ccc5c4C31CCN(C)C2C5,training,-2.8591382972945314
CC(=O)Nc1ccc2c(c1)CC(C(=O)N(C)C(CN1CCC(O)C1)c1ccccc1)O2,training,-1.7176705030022619
COCCOCCOCCOCCOC1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3C)C1O5,training,-2.642345790260454
CCNC(=O)Oc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CC1)CC3,training,0.8538719643217619
CC(NC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C(C)(C)NC(=O)CNC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccccc1)C(C)O)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)NC(CCC(N)=O)C(N)=O,training,-2.8299980886973795
NC(=O)c1ccc(Oc2ccc(CN3CCCC3c3cccnc3)cc2)c(Cl)c1,training,-1.6527296960692477
CCn1c2c(c3c1C1Oc4c(O)ccc5c4C14CCN(C)C(C5)C4(O)C3)CCCC2,training,-2.2253092817258633
O=C1CCC2(NCC=Cc3ccc(Cl)cc3)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,training,0.0409586076789063
COc1ccc2c3c1OC1C4(OC)CCC5(CC4CSc4nc6ccccc6s4)C(C2)N(C)CCC315,training,-1.6579159368299552
CN1CCC(C(=O)NC2CCC3(O)C4Cc5ccc(O)c6c5C3(CCN4CC3CC3)C2O6)CC1,training,-0.8129133566428556
O=C(NC1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5)c1ccc2ccccc2n1,training,-0.9921114877869496
CC1C2Cc3ccc(C(=O)Nc4ccc(-c5ccccc5)cc4)cc3C1(C)CCN2CC1CC1,training,-1.4313637641589874
Oc1ccc2c(c1)C1(CCCc3ccccc3)CCN(CCc3ccc(C(F)(F)F)cc3)CC1O2,training,-2.143014800254095
CNC(c1cccc(O)c1)C(C)(C)C(=O)NCC1CCCCC1,training,-0.7558748556724915
CC(C)CC(NC(=O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(CCC(=O)O)NC(=O)C(C)(C)NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C1CCCN1C(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(NC(=O)C(N)Cc1ccc(O)cc1)C(C)O)C(N)=O,training,-0.3617278360175928
CCNC(=O)Oc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,training,-1.5563025007672873
CC(C)C(CN1CCC(c2cccc(O)c2)CC1)NC(=O)C1Cc2ccc(O)cc2CN1,training,-0.0569048460030315
CC1C2Cc3ccc(C(=O)N(C)CCc4ccc(-c5ccccc5)cc4)cc3C1(C)CCN2CC1CC1,training,-1.041392685158225
CCC(=O)NC1CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O,training,-2.0681858617461617
