cano_smiles,dataset,value
Nc1nc(-c2ccco2)c2ncn(Cc3cccc4ccccc34)c2n1,training,-0.7481880270062005
CC(C)(C)OC(=O)C1CCCN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)OCc1ccccc1,training,-0.8061799739838872
CCn1nnc(-c2sc(NC(=O)Cc3ccc(OC)c(OC)c3)nc2-c2ccccc2)n1,training,-1.6532125137753435
Nc1nc(OCCc2cc[nH]c2)nc2c1ncn2C1OC(CO)C(O)C1O,training,-1.9777236052888483
Nc1nc(-c2ccco2)nc2sc(CN3CCC(F)(F)C3)cc12,training,-0.9395192526186184
CCCn1cnc2c1nc(N)n1nc(-c3ccco3)nc21,training,-0.7708520116421442
Cc1cc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)cc(C)n1,training,0.1549019599857432
CCSCCn1c(=O)c2c(nc(Cc3cccs3)n2C)n(Cc2ccco2)c1=O,training,-2.949999542859922
CCCn1c(Br)nc2c(N)nc(NCCc3ccccc3)nc21,training,-1.4313637641589874
OC(c1ccccc1)c1nc(C(F)(F)F)nc2ccccc12,training,-3.812445402872756
COc1cccc2cc(C(N)=O)c(=N)oc12,training,-1.8999845625493907
Nc1ncc(-c2ccnc(C3CC3)c2)c(-c2ccccc2)n1,training,-1.5563025007672873
O=c1c2ncn3nc(-c4ccccc4)cc3c2c(-c2ccncc2)nn1Cc1ccccc1,training,-1.8321894610685128
CCC(=O)Nc1nc(-c2ccccc2)cc(-c2ccccc2)n1,training,-2.859438535455056
Nc1nc(-c2ccco2)c2sccc2n1,training,-1.146128035678238
Nc1nc(N=O)nc2c1ncn2C1OC(CO)C(O)C1O,training,-2.8573324964312685
Cn1cc2c(nc(NC(=O)Nc3cc4ccccc4o3)n3nc(-c4ccco4)nc23)n1,training,-1.7781512503836436
COc1ccccc1C(=O)Nc1n[nH]c(-c2ccccc2)n1,training,-2.3010299956639813
N#Cc1c(NC(=O)C2CCCC2)nc(-c2ccccc2)nc1-c1ccccc1,training,-2.4471580313422194
CS(=O)(=O)c1cccc2c(C(=O)NCc3cccc4cccnc34)nc(N)nc12,training,-1.9344984512435681
CCC(Nc1nc(Cl)nc2c1ncn2C1C(O)C(O)C2(CO)CC12)C1CC1,training,-3.27415784926368
NCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,training,-2.691965102767361
Cn1c(=O)c2c(nc3n2CCCN3Cc2cccc(Cl)c2)n(C)c1=O,training,-3.3074960379132126
CCCCC#Cc1nc(NCc2cccc(I)c2)c2ncn(C3SCC(O)C3O)c2n1,training,-3.6893088591236203
Nc1ncnc2c1ncn2CCCO,training,-3.591064607026498
N#Cc1c(-c2ccccc2)nc(NC(=O)C2CCCC2)nc1-c1ccc2c(c1)OCO2,training,-1.4345689040341991
Cn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccc(F)cc4)nc23)n1,training,-3.404833716619938
Cc1cc(C)n(-c2nc(NC(=O)CN3CCN(C)CC3)cc(-c3cnco3)n2)n1,training,-3.0
CC(C)(C)Cn1cc2c(Cl)nc(NC(=O)c3ccc(F)cc3)nc2n1,training,-3.342422680822206
O=C(Cc1cccs1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,training,-0.9444826721501688
Cc1ccccc1-c1cc(C(=O)NCc2ccccn2)nc(N)n1,training,-1.6901960800285136
CC(O)CCc1nc(N)c2nc(-n3nccn3)n(C)c2n1,training,-0.9030899869919436
O=C(c1ccsc1)c1nc(C(F)(F)F)nc2ccsc12,training,-1.7481880270062005
N#Cc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,training,-1.9344984512435681
CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(F)c4)c3)nc2n(CCC)c1=O,training,-2.361727836017593
Nc1nc(NCCc2ccc(O)cc2)nc2sc(-c3ccco3)nc12,training,-1.2552725051033058
CCCn1c(=O)c2c(cc(-c3ccc(OC)cc3)n2O)n(CCC)c1=O,training,-2.8000293592441343
CNc1nc(C#CC(O)c2ccccc2)nc2c1ncn2C1OC(CO)C(O)C1O,training,-2.4361626470407556
Cn1cc2c(nc(NC(=O)Cc3ccc4ccccc4c3)n3nc(-c4ccco4)nc23)n1,training,-1.8893017025063104
CN(C)c1nc(-c2cc3ccccc3s2)c2sccc2n1,training,-3.1225435240687545
Cc1cccc(Cn2cnc3c(-c4ccco4)nc(N)nc32)c1,training,-0.7781512503836436
CCCn1c(-c2ccco2)nc2c(N)nc(NCCCc3ccccc3)nc21,training,-2.05307844348342
C[n+]1cc2c(nc(NC(=O)Nc3ccncc3)n3nc(-c4ccco4)nc23)[nH]1.[Cl-],training,-2.0
CCCC(=O)c1nc(N)c2nc(-n3nccn3)n(C)c2n1,training,-1.2787536009528289
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)c3ccc(CN4CCCC4=O)cc3)sc12,training,-1.4313637641589874
CCNC(=O)C1OC(n2cnc3c(N)nc(NCCN4CCN(CCc5ccccc5)CC4)nc32)C(O)C1O,training,-2.9854264740830017
CSc1c2c(nc(N)n3nc(-c4ccco4)nc23)nn1CCCc1ccccc1,training,-1.3424226808222062
CN1CCN(C(=O)COc2ccc(-c3cc4c([nH]3)c(=O)n(C)c(=O)n4C)cc2)CC1,training,-2.8999107431637596
