cano_smiles,dataset,value
CC(C)N=CNc1ccc(-c2cnc[nH]2)cc1,training,-1.2400497721126476
N#CNC(=NCCCOc1cccc(CN2CCCCC2)c1)NCCNC(=O)CCCCCNc1ccc([N+](=O)[O-])c2nonc12,training,-1.4099331233312946
COc1ccc(NC(=O)NCCCOc2cccc(CN3CCCCC3)c2)cc1,training,-2.8000018278179692
CC(C)(C)N=CNc1ccc(-c2cnc[nH]2)cc1.Cl.Cl,training,-1.0499928569201429
O=C(O)C=CC(=O)O.c1ncc(CCCOCCCC2CCCC2)[nH]1,training,-3.6999997975545824
O=C(NCCCOc1cccc(CN2CCCCC2)c1)NC1CCCCC1,training,-1.6399842480415885
CC(C)NC(=O)NCCCOc1cccc(CN2CCCCC2)c1,training,-1.6399842480415885
CC1=NN(c2ccc([N+](=O)[O-])cc2)C(=O)C1[N+](=O)[O-].Cc1[nH]cnc1CSCCNC(N)=NCCCc1cn(C)cn1,training,-3.1999991251967965
Cc1[nH]cnc1CSCCNC(N)=NCCCc1nccs1.O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,training,-2.5000030680516936
Cc1[nH]cnc1CSCCNC(N)=NCCCc1nccs1,training,-2.5000030680516936
CC(CC(=O)NC(N)=NCCCc1ncn[nH]1)c1ccccc1,training,-2.6799999162292205
O=C(NCCCOc1cccc(CN2CCCCC2)c1)Nc1ccc(Cl)cc1,training,-2.8000018278179692
Cc1[nH]cnc1CSCCN=C(N)NCCSCc1nc[nH]c1C,training,-2.330007700872759
COc1ccc(OC)c(NC(=O)NCCCOc2cccc(CN3CCCCC3)c2)c1,training,-2.200001865406602
Clc1ccc2c(NCCc3ccc(OCCCN4CCCCC4)cc3)ccnc2c1,training,-3.6999997975545824
CC(C)CN=CNc1ccc(-c2cnc[nH]2)cc1,training,-0.7201593034059569
N#CNC(=NCCCOc1cccc(CN2CCCCC2)c1)NCCCCNC(=O)c1ccc(C2c3ccc(O)cc3OC3=CC(=O)C=CC32)c(C(=O)O)c1,training,-3.950000030146585
CCCCCCOCCCc1cnc[nH]1.O=C(O)C=CC(=O)O,training,-4.0
Cc1[nH]cnc1CSCCNC(N)=NCCCCc1cnc[nH]1,training,-3.0599986301496918
