cano_smiles,dataset,value
CNCCc1ccc(O)c(O)c1,training,-1.3617278360175928
COc1c(C(=O)NC2CCN(Cc3ccccc3)C2)cc(C#Cc2ccccc2)c2ccccc12,training,-3.4842998393467863
O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,training,-3.6127838567197363
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,training,-3.230448921378274
CCCN(CCC)C1CCC(=C(C#Cc2ccccc2)C#Cc2ccccc2)CC1,training,-3.342422680822206
Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,training,-3.9956351945975497
Cn1c(N2CCCC2)nc2c(CN3CCN(c4ccccc4)CC3)c[nH]c2c1=O,training,-2.397940008672037
Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,training,-3.0791812460476247
CCCC1CN(Cc2ccccc2)CC1CNC(=O)c1cc(Cl)c(NC)cc1OC,training,-2.380211241711606
N#Cc1ccc2[nH]cc(CN3CCN(c4ccccc4)CC3)c2c1,training,-3.4771212547196626
Clc1ccc(N2CCN(Cc3cc4ccccn4n3)CC2)cc1,training,-3.7403626894942437
CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)CC21,training,-1.4771212547196624
COc1ccccc1N1CCN(Cc2cc3c(=O)[nH]c(N(C)C)nc3[nH]2)CC1,training,-3.9242792860618816
COc1c(C(=O)NCC2CCN(Cc3ccccc3)C2)cc(Br)c2ccccc12,training,-3.397940008672037
O=C(CCCN1CCN(C2CCCc3ccccc32)CC1)c1ccc(F)cc1,training,-3.0
COc1ccc(Br)cc1C(=O)NCC1CCN(Cc2ccccc2)C1,training,-3.5682017240669954
C(#Cc1c[nH]c(CN2CCN(c3ccccc3)CC2)c1)c1ccccc1,training,-3.431363764158988
O=C(CCC(F)N1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccccc1,training,-2.8692317197309762
COc1ccc(Br)cc1-c1nc(CNCCC2CCN(Cc3ccccc3)C2)co1,training,-3.9518230353159125
Clc1ccc(N2CCN(Cc3c[nH]c4ccccc34)CC2)cc1,training,-2.5185139398778875
C[NH2+]CC(O)c1ccc([O-])c(O)c1,training,-2.8692317197309762
CC(C)(C)C1(O)CCN2CC3c4ccccc4CCc4cccc(c43)C2C1,training,-3.206712567039103
N#Cc1ccc2cc(CN3CCN(c4ccc(Cl)c(Cl)c4)CC3)[nH]c2c1,training,-2.9444826721501687
CC(C)(C)C1(O)CCN2CC3c4ccccc4CCc4cccc(c43)C2C1,training,-1.8750612633917
NCC(O)c1ccc(O)c(O)c1,training,-2.7075701760979363
COc1c(C(=O)NCCC2CCN(Cc3ccccc3)C2)cc(Br)c2ccccc12,training,-3.2787536009528284
Fc1ccc(-c2cccc3c(CN4CCN(c5ccc(Cl)cc5)CC4)cnn23)cc1,training,-3.845098040014257
COc1c(C(=O)NC2CN(Cc3ccccc3)CC2C)cc(Br)c2ccccc12,training,-3.6384892569546365
C#Cc1cccc2c(CN3CCN(c4ccc(Cl)cc4)CC3)cnn12,training,-2.908485018878649
c1ccc(C2=NC(CN3CCN(c4ccccc4)CC3)CO2)cc1,training,-3.8356905714924254
O=Cc1cccn1C1CCN(Cc2ccccc2)CC1,training,-3.763427993562937
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training,-2.8692317197309762
COc1ccc(N2CCN(Cc3c(C)nc4cc(C)nc(C)n34)CC2)cc1,training,-3.8195439355418688
Oc1cc2c(cc1O)C(c1ccccc1)CNCC2,training,-2.8380332359757765
N#Cc1c[nH]c(CN2CCN(c3ccccc3)CC2)c1,training,-3.662757831681574
N#CC(C#N)=Cc1cc(CN2CCN(c3ccccc3)CC2)c[nH]1,training,-3.8573324964312685
Cc1cccn2ncc(CN3CCN(c4ccc(Cl)cc4)CC3)c12,training,-3.845098040014257
O=Cc1cccc2c(CN3CCN(c4ccc(Cl)cc4)CC3)cnn12,training,-3.0791812460476247
CNc1cc(OC)c(C(=O)NCC2CCN(Cc3ccccc3)C2)cc1Cl,training,-3.707570176097936
COc1ccc(Br)cc1-c1nc(CNCC2CCN(Cc3ccccc3)C2)cs1,training,-3.6946051989335684
CCC(CO)NC(=O)C1C=C2c3cccc4c3c(cn4C)CC2N(C)C1,training,-3.1992064791616577
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,training,-3.7781512503836434
COc1c(C(=O)NC2CCN(Cc3ccccc3)C2)cc(Br)c2ccccc12,training,-3.8633228601204563
CN1CCc2cc(Cl)c(O)cc2C(c2ccccc2)C1,training,-2.28394540659254
CCCN(CCC)C1CCc2c(ccc(O)c2O)C1,training,-0.4771212547196624
CNc1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)CC2)cc1Cl,training,-3.832508912706236
CC1OC(c2ccccc2)=NC1CN1CCN(c2ccccc2)CC1,training,-3.3010299956639813
COc1ccc(Br)cc1-c1nc(CN2CCN(c3ccccc3)CC2)co1,training,-3.685741738602264
N#Cc1ccc2[nH]c(CN3CCN(c4ccc(Cl)cc4)CC3)cc2c1,training,-3.7242758696007883
NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,training,-3.690196080028514
COc1ccccc1N1CCN(Cc2c(C)nc3cc(C)nc(C)n23)CC1,training,-3.9242792860618816
Clc1ccccc1N1CCN(Cc2cnn3ccccc23)CC1,training,-3.0791812460476247
CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,training,-2.041392685158225
OCCC1CCN(CCC=C2c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1,training,0.5376020021010439
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,training,-2.59659709562646
CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training,-1.2552725051033058
CC(C)C1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12,training,-1.5563025007672873
COc1ccc2c(c1O)-c1c3c(cc4c1C(C2)N(C)CC4)OCO3,training,-2.9030899869919438
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,training,-3.3089910290001643
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,training,-2.724275869600789
c1ccc(CN2CCN(Cc3csc(-c4ccccc4)n3)CC2)cc1,training,-3.9637878273455556
Cn1c(N2CCCC2)nc2c(CN3CCN(c4ccc(F)cc4)CC3)c[nH]c2c1=O,training,-2.204119982655925
N#Cc1ccc2[nH]cc(CN3CCN(c4ccccc4Cl)CC3)c2c1,training,-2.7075701760979363
Clc1ccc(N2CCN(Cc3cnn4c(-c5ccccc5)cccc34)CC2)cc1,training,-2.9684829485539352
Cn1c(N2CCCC2)nc2c(CN3CCN(c4ccc(Cl)c(Cl)c4)CC3)c[nH]c2c1=O,training,-3.1760912590556813
CCCN(CCc1cccs1)C1CCc2c(ccc(O)c2O)C1,training,-2.041392685158225
Cc1cc2nc(C)c(CN3CCN(c4ccc(Cl)c(Cl)c4)CC3)n2c(C)n1,val,-3.322219294733919
OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,val,-2.255272505103306
N#CC(C#N)=Cc1cc(CN2CCN(c3ccccc3)CC2)c[nH]1,val,-3.8573324964312685
Oc1cc2c(cc1O)C(c1ccccc1)CNCC2,val,-2.8380332359757765
O=C(CCCN1CCN(C2CCCc3ccccc32)CC1)c1ccc(F)cc1,val,-3.0
N#Cc1c[nH]c(CN2CCN(c3ccccc3)CC2)c1,val,-3.662757831681574
COc1c(C(=O)NC2CN(Cc3ccccc3)CC2C)cc(Br)c2ccccc12,val,-3.6384892569546365
Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,val,-3.9956351945975497
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,test,-2.9444826721501687
CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,test,-0.9030899869919436
N#Cc1ccc2[nH]cc(CN3CCN(c4ccc(Cl)c(Cl)c4)CC3)c2c1,test,-2.6532125137753435
CCCC1CN(Cc2ccccc2)CC1CNC(=O)c1cc(Cl)c(NC)cc1OC,test,-3.4471580313422194
c1ccc(-n2cc(CN3CCN(c4cc5ccc4CCc4ccc(cc4)CC5)CC3)cn2)cc1,test,-3.4149733479708178
Clc1ccc(N2CCN(Cc3cnn4ccc5ccccc5c34)CC2)cc1,test,-3.880813592280792
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,test,-3.2504200023088936
COc1ccccc1N1CCN(Cc2c(C)[nH]c3nc(N(C)C)ncc23)CC1,test,-3.832508912706236
COc1ccc(Br)cc1-c1ncc(CNCC2CCN(Cc3ccccc3)C2)[nH]1,test,-3.949390006644913
CN(C)CCCSc1ccccc1NC(=O)C=Cc1ccccc1,test,-3.3199384399803087
N#Cc1ccc2[nH]c(CN3CCN(c4ccc(F)cc4)CC3)cc2c1,test,-3.934498451243568
