cano_smiles,dataset,value
Cc1cccc(CNC(=O)c2cc(-c3ccc(C)o3)nc(N)n2)n1,training,-2.123851640967086
COc1ccccc1Cn1c(=O)n(-c2cccc(C)c2)c2nc(NC3CC3)ncc21,training,-3.2664668954402414
CCCn1c(=O)c2[nH]c(-c3cc(OCC(=O)Nc4ccc(F)cc4)nn3C)cc2n(CCC)c1=O,training,-1.6532125137753435
Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(CCN(C)C)c3)nc(-c3ccc(C)o3)n2)n1,training,-1.8920946026904804
Cn1cc2c(nc(NC(=O)Cc3c(Cl)cccc3Cl)n3nc(-c4ccco4)nc23)n1,training,-2.9580858485210846
CCCn1c(=O)c2[nH]c(-c3cc(C)n(CC(=O)Nc4cccc(Cl)c4)n3)nc2n(CCC)c1=O,training,-2.8293037728310253
N#Cc1c(-c2ccccc2)nc(NC(=O)C2CCCC2)nc1-c1ccccc1,training,-0.0791812460476248
COc1ccc(N(CC(=O)N(C)C)C(C)=O)c2sc(NC(=O)c3ccc(F)cc3)nc12,training,-3.2041199826559246
O=C(COc1ccccc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,training,-1.6989700043360187
COCC1CCCN1c1cc(NC(C)=O)nc(-c2nccs2)n1,training,-2.549003262025788
c1ccc(Nc2nc3ccccc3n3nc(-c4ccco4)nc23)cc1,training,-1.6600112212893308
CCC(=O)C1OC(n2cnc3c(N)nc(C#Cc4ccccc4)nc32)C(O)C1O,training,-3.5932860670204567
OC1C(CSc2ccccc2F)OC(n2cnc3c(NC4CC5CCC4C5)ncnc32)C1O,training,-2.6344772701607315
Nc1nc(C(=O)NCc2cccc3cccnc23)c2cccc(Br)c2n1,training,-1.0
OC1C(O)C(n2cnc3c(NC(C4CCC4)C4CC4)nc(Cl)nc32)C2CC12,training,-2.4313637641589882
Nc1cc(C(O)CNCCCCNc2ncnc3c2ncn3C2OC(CO)C(O)C2O)ccc1O,training,-3.0060379549973173
CC(C)n1cc2c(Cl)nc(N)nc2n1,training,-3.9542425094393248
CCCn1c(=O)c2[nH]c(-c3cnn(Cc4ccccc4)c3)nc2n(C)c1=O,training,-2.7649229846498886
OCCCNc1ncc(-c2cccc(Cl)c2)c(-c2ccccc2)n1,training,-1.7708520116421442
