cano_smiles,dataset,value
C#CCn1c(=O)c2c(nc3n2CCCN3Cc2cccs2)n(C)c1=O,training,-2.413299764081252
CCCCn1c(=O)c2c(nc3n2CCCN3CCc2ccc(OCCN3CCOCC3)cc2)n(CCCC)c1=O,training,-3.1367205671564067
CCCn1c(=O)c2[nH]c(C3CC(C)(C)N([O])C(C)(C)C3)nc2n(CCC)c1=O,training,-3.8293037728310253
CCCn1c(=O)c2c(nc3n2CCCN3Cc2ccc(Cl)cc2)n(CCC)c1=O,training,-2.9395192526186187
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C(F)(F)F)cc4)cc3)nc2n(CCC)c1=O,training,-2.962369335670022
Nc1nc(NCC2CCCN2Cc2cc3ccccc3o2)nc2nc(-c3ccco3)nn12,training,-1.0791812460476249
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5cccc(Cl)c5)CC4)cc3)[nH]c2c1=O,training,-2.902546779313991
OCC1OC(n2cnc3c2N=CN(O)C3NCc2ccccc2)C(O)C1O,training,-3.930949031167523
CCNC(=O)C1OC(n2cnc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc32)C(O)C1O,training,-1.1760912590556811
Nc1nc(N2CCN3CCCCC3C2)cc2nc(-c3ccco3)nn12,training,-2.146128035678238
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)NCC(=O)O)cc3)[nH]c2c1=O,training,-2.505149978319906
CCNC(=O)C1OC(n2cnc3c(N)nc(C#Cc4ccc(CC#N)cc4)nc32)C(O)C1O,training,-1.7387805584843692
CC(Cc1ccccc1)Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,training,-2.8633228601204563
C#CCn1c(=O)c2[nH]cnc2n(Cc2ccccc2)c1=O,training,-2.9444826721501687
CCSCC1OC(n2cnc3c(NCc4cccc(I)c4)ncnc32)C(O)C1O,training,-3.03382569395331
CCNC(=O)C1OC(n2cnc3c(N)nc(C#CCCc4ccccc4)nc32)C(O)C1O,training,-0.8450980400142568
Cc1cc(CN2CCCC2CNc2nc(N)n3nc(-c4ccco4)nc3n2)no1,training,-1.8061799739838869
Cn1cc(CN2CCCC2CNc2nc(N)n3nc(-c4ccco4)nc3n2)c(Cl)n1,training,-0.8450980400142568
C#CCn1c(=O)c2c(nc3n2CCCN3C2CCCCC2)n(C)c1=O,training,-2.5575072019056577
Cn1c(=O)c2c(nc3n2CCCN3CCOc2ccc(Cl)cc2Cl)n(C)c1=O,training,-3.037426497940624
Nc1cc(N2CCN3CCCCC3C2)nc2nc(-c3ccco3)nn12,training,-1.57978359661681
Nc1ncnc2c1ncn2C1OC(COC2CC2)C(O)C1O,training,-2.8686444383948255
COc1cccc(-c2n[nH]c(Cc3ccc(C)c(C)c3)n2)c1,training,-1.9542425094393248
C#CCn1c(=O)c2c(nc3n2CCCN3c2cc(OC)cc(OC)c2)n(C)c1=O,training,-3.3096301674258988
Cc1nn(-c2ccccc2)c2oc3ccc(Br)cc3c(=O)c12,training,-3.4653828514484184
