cano_smiles,dataset,value
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,training,-2.041392685158225
COc1ccc(NC(=O)c2ccc(-c3ccc(-c4nnc(C)o4)cc3C)cc2)cc1N1CCN(C)CC1,training,0.0315170514460648
COc1ccc(NC(=O)N2CCc3[nH]c4ccc(F)cc4c3C2)cc1N1CCN(C)CC1,training,-2.7535830588929064
Clc1ccc(C2=CCNCC2)cn1,training,-3.429752280002408
COc1ccccc1N1CCN(CCCCc2ccc3[nH]c(=O)sc3c2)CC1,training,-2.3010299956639813
Cc1nnc(-c2ccc(-c3ccc(C(=O)Nc4ccc(O)c(N5CCN(C)CC5)c4)cc3)c(C)c2)o1,training,-0.7993405494535817
CCCN(CCCCN1C(=O)c2ccccc2S1(=O)=O)C1COc2cccc(OC)c2C1.O=C(O)C(=O)O,training,-3.0
CCC(C)C(N)C1=NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NC2CCCCNC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(Cc3cnc[nH]3)NC(=O)C(Cc3ccccc3)NC(=O)C(C(C)CC)NC(=O)C(CCCN)NC2=O)C(C)CC)CS1,training,-3.4739246934161567
Clc1ccc(CN2CCN(c3nc4ccsc4n4cccc34)CC2)c(Cl)c1,training,-3.66999986881409
O=c1[nH]c2ccc(CCN3CCN(c4cccc(C(F)(F)F)c4)CC3)cc2s1,training,-2.7781512503836434
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,training,-3.1122697684172707
O=C1CC2(CCCC2)CC(=O)N1CCCCNCC1COc2c(ccc3ccccc23)O1,training,-3.4999810938952085
CN1CCN(c2nc3cc(C(F)(F)F)ccc3n3cccc23)CC1,training,-2.5299946730691416
COc1cccc2c1CC(NCCCCN1C(=O)c3ccccc3C1=O)CO2,training,-3.845098040014257
Cc1[nH]c2ccc(Br)cc2c1C1=CCNCC1,training,-1.8750612633917
COc1ccccc1N1CCN(CCCSc2nc3sc(C)c(C)c3c(=O)n2N)CC1,training,-2.845098040014257
NCCc1c[nH]c2ccc(O)cc12,training,-0.6901960800285137
O=c1[nH]c2ccc(CCN3CCN(c4ccccc4)CC3)cc2s1,training,-2.4771212547196626
Fc1ccc2c(c1)nc(N1CCNCC1)c1cccn12,training,-2.222716471147584
COc1ccccc1N1CCN(CCCCc2ccc3c(c2)sc(=O)n3C)CC1,training,-2.4771212547196626
O=C1CC2(CCCC2)CC(=O)N1CCCCNCC1COc2ccccc2O1,training,-2.8000018278179692
CCCN(CCCCNS(=O)(=O)c1ccc(C)cc1)C1COc2cccc(OC)c2C1,training,-3.9030899869919438
CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21,training,0.0726296369609764
Cc1ccc2c(c1)nc(N1CCN(Cc3ccc(F)cc3)CC1)c1cccn12,training,-4.0
Cc1nnc(-c2ccc(-c3ccc(C(=O)Nc4ccc(OS(C)(=O)=O)c(N5CCN(C)CC5)c4)cc3)c(C)c2)o1,training,-1.845098040014257
N#Cc1ccc2[nH]cc(C3=CCNCC3)c2c1,training,0.0969100130080563
Cn1c(=O)sc2cc(CCCCN3CCN(c4cccc(C(F)(F)F)c4)CC3)ccc21,training,-3.0
